tag,step,wall_time,value
train/loss,585,1789374097.8704574,4.936678886413574
train/loss,586,1789374098.0899763,5.1141767501831055
train/loss,587,1789374098.3080328,4.944070816040039
train/loss,588,1789374098.5308669,4.851384162902832
train/loss,589,1789374098.7517838,4.77718448638916
train/loss,590,1789374098.9724877,5.077533721923828
train/loss,591,1789374099.1926625,4.892608165740967
train/loss,592,1789374099.4158552,4.847940444946289
train/loss,593,1789374099.6384754,4.78920841217041
train/loss,594,1789374099.8586926,4.808818340301514
train/loss,595,1789374100.0798457,4.756750106811523
train/loss,596,1789374100.306213,4.885533332824707
train/loss,597,1789374100.9686358,4.858179092407227
train/loss,598,1789374101.1886594,4.807091236114502
train/loss,599,1789374101.4149082,4.881933212280273
train/loss,600,1789374101.923142,5.065438270568848
train/loss,601,1789374102.149588,4.733700275421143
train/loss,602,1789374102.3683643,4.995160102844238
train/loss,603,1789374102.5883453,4.880600929260254
train/loss,604,1789374102.810674,5.01840877532959
train/loss,605,1789374103.0317626,4.69926643371582
train/loss,606,1789374103.2533915,4.991342544555664
train/loss,607,1789374103.4758875,4.992128372192383
train/loss,608,1789374103.7055984,4.728951454162598
train/loss,609,1789374103.939899,5.055015563964844
train/loss,610,1789374104.1858351,4.826712608337402
train/loss,611,1789374104.4412088,4.972345352172852
train/loss,612,1789374104.6839402,4.852469444274902
train/loss,613,1789374104.9085765,4.9380011558532715
train/loss,614,1789374105.1308703,5.00203800201416
train/loss,615,1789374105.3574777,4.870286464691162
train/loss,616,1789374105.5789082,4.817960739135742
train/loss,617,1789374105.8070915,4.689661979675293
train/loss,618,1789374106.0509975,4.9825119972229
train/loss,619,1789374106.272481,4.679662704467773
train/loss,620,1789374106.491592,4.844273090362549
train/loss,621,1789374106.7050047,4.860727787017822
train/loss,622,1789374106.9170232,4.737227439880371
train/loss,623,1789374107.1283715,4.69211483001709
train/loss,624,1789374107.33989,4.8361639976501465
train/loss,625,1789374107.5514286,4.619855880737305
train/loss,626,1789374107.7632623,4.958090305328369
train/loss,627,1789374107.9780722,4.65947151184082
train/loss,628,1789374108.196113,4.771079063415527
train/loss,629,1789374108.4233332,4.809579849243164
train/loss,630,1789374108.9670506,4.880565643310547
train/loss,631,1789374109.188686,4.936210632324219
train/loss,632,1789374109.3998265,4.913663387298584
train/loss,633,1789374109.615847,4.794702529907227
train/loss,634,1789374109.8319633,4.815670490264893
train/loss,635,1789374110.0569441,4.681756973266602
train/loss,636,1789374110.2857726,4.704402923583984
train/loss,637,1789374110.5193462,4.851813793182373
train/loss,638,1789374110.7601361,4.816586971282959
train/loss,639,1789374110.9846961,4.781826972961426
train/loss,640,1789374111.2148967,4.809022903442383
train/loss,641,1789374111.4431903,4.863797187805176
train/loss,642,1789374111.669305,4.687582015991211
train/loss,643,1789374111.9092705,4.8516998291015625
train/loss,644,1789374112.1521235,4.801026344299316
train/loss,645,1789374112.4087565,4.824865818023682
train/loss,646,1789374112.669162,4.897618770599365
train/loss,647,1789374112.8947058,4.766728401184082
train/loss,648,1789374113.1180708,4.766239643096924
train/loss,649,1789374113.343549,4.7692670822143555
train/loss,650,1789374113.5620496,4.533444404602051
train/loss,651,1789374113.7798421,4.762212753295898
train/loss,652,1789374114.0002754,4.659320831298828
train/loss,653,1789374114.2288108,4.659589767456055
train/loss,654,1789374114.4592505,4.679242134094238
train/loss,655,1789374114.701684,4.8538432121276855
train/loss,656,1789374114.9524782,4.816440105438232
train/loss,657,1789374115.1873603,4.836374282836914
train/loss,658,1789374115.4142432,4.8639445304870605
train/loss,659,1789374115.636654,4.853762626647949
train/loss,660,1789374116.1428947,4.872413635253906
train/loss,661,1789374116.3803139,4.6481781005859375
train/loss,662,1789374116.6233237,4.8136796951293945
train/loss,663,1789374116.8650477,4.796262741088867
train/loss,664,1789374117.1093907,4.554760932922363
train/loss,665,1789374117.3437188,4.6377458572387695
train/loss,666,1789374117.5740001,4.72269344329834
train/loss,667,1789374117.8148134,4.945584297180176
train/loss,668,1789374118.0512342,4.547233581542969
train/loss,669,1789374118.2817492,4.745186805725098
train/loss,670,1789374118.5100434,4.939164161682129
train/loss,671,1789374118.7410314,4.991164207458496
train/loss,672,1789374118.9797952,4.808302879333496
train/loss,673,1789374119.2289188,4.724970817565918
train/loss,674,1789374119.4609451,4.973203182220459
train/loss,675,1789374119.676946,4.625042915344238
train/loss,676,1789374119.8943734,4.810889720916748
train/loss,677,1789374120.1243043,4.683087348937988
train/loss,678,1789374120.3505516,4.675348281860352
train/loss,679,1789374120.5603359,4.575657844543457
train/loss,680,1789374120.7751722,4.845885276794434
train/loss,681,1789374120.986092,4.798646926879883
train/loss,682,1789374121.1975656,4.875402450561523
train/loss,683,1789374121.4114406,4.839580535888672
train/loss,684,1789374121.622955,4.832138538360596
train/loss,685,1789374121.8335497,4.820126056671143
train/loss,686,1789374122.0431764,4.7025146484375
train/loss,687,1789374122.2513626,4.825653076171875
train/loss,688,1789374122.4590216,4.858551025390625
train/loss,689,1789374122.6708946,4.725007057189941
train/loss,690,1789374123.2717211,4.493646621704102
train/loss,691,1789374123.5020616,4.619276523590088
train/loss,692,1789374123.7155194,4.822986602783203
train/loss,693,1789374123.9343328,4.810434341430664
train/loss,694,1789374124.1461003,4.633954048156738
train/loss,695,1789374124.358062,4.567562580108643
train/loss,696,1789374124.5734556,4.82124137878418
train/loss,697,1789374124.785731,4.840559959411621
train/loss,698,1789374124.996472,4.801545143127441
train/loss,699,1789374125.2068214,4.784989356994629
train/loss,700,1789374125.4155726,4.7234344482421875
train/loss,701,1789374125.623009,4.6100358963012695
train/loss,702,1789374125.8307946,4.64508581161499
train/loss,703,1789374126.0384672,4.935318470001221
train/loss,704,1789374126.2460186,4.480175018310547
train/loss,705,1789374126.4542654,4.711587905883789
train/loss,706,1789374126.6621833,4.918466567993164
train/loss,707,1789374126.8696961,4.859858989715576
train/loss,708,1789374127.0806842,4.573075294494629
train/loss,709,1789374127.2917979,4.661940574645996
train/loss,710,1789374127.5029223,4.814393997192383
train/loss,711,1789374127.7185571,4.519631385803223
train/loss,712,1789374127.930195,4.728206634521484
train/loss,713,1789374128.1412618,4.570839881896973
train/loss,714,1789374128.3530774,4.752538681030273
train/loss,715,1789374128.5644784,4.693878173828125
train/loss,716,1789374128.7780457,4.574268341064453
train/loss,717,1789374128.9884698,4.716015815734863
train/loss,718,1789374129.2039895,4.629606246948242
train/loss,719,1789374129.4186957,4.831690788269043
train/loss,720,1789374129.8935108,4.6662702560424805
train/loss,721,1789374130.113945,4.814409255981445
train/loss,722,1789374130.3241293,4.727504253387451
train/loss,723,1789374130.5355206,4.803956985473633
train/loss,724,1789374130.74609,4.646981239318848
train/loss,725,1789374130.9570403,4.728012561798096
train/loss,726,1789374131.1700294,4.726675033569336
train/loss,727,1789374131.3813581,4.717731475830078
train/loss,728,1789374131.592317,4.816184043884277
train/loss,729,1789374131.802618,4.638011932373047
train/loss,730,1789374132.0128434,4.695451259613037
train/loss,731,1789374132.225961,4.798030853271484
train/loss,732,1789374132.4377222,4.5309529304504395
train/loss,733,1789374132.648569,4.748693466186523
train/loss,734,1789374132.8590915,4.75374698638916
train/loss,735,1789374133.0730894,4.547029495239258
train/loss,736,1789374133.280958,4.774555206298828
train/loss,737,1789374133.4886138,4.693886756896973
train/loss,738,1789374133.6979856,4.689187526702881
train/loss,739,1789374133.905485,4.600383281707764
train/loss,740,1789374134.1129627,4.870182991027832
train/loss,741,1789374134.3205209,4.608794212341309
train/loss,742,1789374134.5280697,4.795701026916504
train/loss,743,1789374134.7354395,4.428434371948242
train/loss,744,1789374134.942897,4.896319389343262
train/loss,745,1789374135.1505184,5.069632530212402
train/loss,746,1789374135.7556698,4.59978723526001
train/loss,747,1789374135.967077,4.786466598510742
train/loss,748,1789374136.1802895,4.718378067016602
train/loss,749,1789374136.3928127,4.70316743850708
train/loss,750,1789374136.86832,4.750007629394531
train/loss,751,1789374137.0883026,4.687351226806641
train/loss,752,1789374137.299691,4.719111442565918
train/loss,753,1789374137.5115237,4.834401607513428
train/loss,754,1789374137.7222216,4.8863325119018555
train/loss,755,1789374137.93622,4.43913459777832
train/loss,756,1789374138.1480477,4.682481288909912
train/loss,757,1789374138.3618898,4.5152082443237305
train/loss,758,1789374138.5741003,4.652389049530029
train/loss,759,1789374138.7846494,5.0294952392578125
train/loss,760,1789374138.9948127,4.540384292602539
train/loss,761,1789374139.2034755,4.687664031982422
train/loss,762,1789374139.411306,4.612033843994141
train/loss,763,1789374139.619,4.797266483306885
train/loss,764,1789374139.8264813,4.556731224060059
train/loss,765,1789374140.0339773,4.808952331542969
train/loss,766,1789374140.2424734,4.593145370483398
train/loss,767,1789374140.453558,4.583979606628418
train/loss,768,1789374140.6638484,4.751929759979248
train/loss,769,1789374140.8722243,4.560756683349609
train/loss,770,1789374141.0871263,4.685894012451172
train/loss,771,1789374141.2979765,4.8730034828186035
train/loss,772,1789374141.509415,4.589700222015381
train/loss,773,1789374141.7212288,4.704677581787109
train/loss,774,1789374141.9332106,4.747837543487549
train/loss,775,1789374142.1477072,4.6277360916137695
train/loss,776,1789374142.3601897,4.966768264770508
train/loss,777,1789374142.5730486,4.764389991760254
train/loss,778,1789374142.783767,4.60823917388916
train/loss,779,1789374142.998125,4.6917219161987305
train/loss,780,1789374143.474175,4.8099870681762695
train/loss,781,1789374143.6977596,4.73185920715332
train/loss,782,1789374143.9089053,4.852459907531738
train/loss,783,1789374144.11985,4.967277526855469
train/loss,784,1789374144.3325744,4.548389434814453
train/loss,785,1789374144.5427682,4.528855323791504
train/loss,786,1789374144.7530544,4.739582538604736
train/loss,787,1789374144.9680831,4.684564590454102
train/loss,788,1789374145.1784906,4.645281791687012
train/loss,789,1789374145.3904483,4.796480178833008
train/loss,790,1789374145.6010048,4.604589939117432
train/loss,791,1789374145.8157496,4.494596004486084
train/loss,792,1789374146.026305,4.748851299285889
train/loss,793,1789374146.236992,4.76124382019043
train/loss,794,1789374146.4480302,4.647333145141602
train/loss,795,1789374146.6586933,4.977416515350342
train/loss,796,1789374146.8683035,4.697023391723633
train/loss,797,1789374147.0758247,4.46586275100708
train/loss,798,1789374147.2906861,4.419194221496582
train/loss,799,1789374147.5059917,4.603055000305176
train/loss,800,1789374147.7192128,4.521128177642822
train/loss,801,1789374147.934282,4.630863666534424
train/loss,802,1789374148.1487072,4.422518253326416
train/loss,803,1789374148.3598495,4.748106479644775
train/loss,804,1789374148.5710082,4.942180156707764
train/loss,805,1789374148.7814105,4.743732452392578
train/loss,806,1789374148.9918199,4.439553737640381
train/loss,807,1789374149.2022333,4.558480739593506
train/loss,808,1789374149.4128666,4.70616340637207
train/loss,809,1789374149.6268306,4.7689104080200195
train/loss,810,1789374150.1284482,4.74076509475708
train/loss,811,1789374150.3483417,4.899876594543457
train/loss,812,1789374150.5648336,4.596899032592773
train/loss,813,1789374150.778642,4.641845226287842
train/loss,814,1789374150.993307,4.421048641204834
train/loss,815,1789374151.2041583,4.674191951751709
train/loss,816,1789374151.420876,4.687071800231934
train/loss,817,1789374151.6319518,4.857980728149414
train/loss,818,1789374151.8431392,4.790059566497803
train/loss,819,1789374152.0566914,4.494134426116943
train/loss,820,1789374152.2678459,4.293023586273193
train/loss,821,1789374152.4791424,4.307296276092529
train/loss,822,1789374152.6918447,4.724442481994629
train/loss,823,1789374152.9028163,4.8261003494262695
train/loss,824,1789374153.1138313,4.449140548706055
train/loss,825,1789374153.3246074,4.384653091430664
train/loss,826,1789374153.535408,4.451801300048828
train/loss,827,1789374153.7451813,4.726340293884277
train/loss,828,1789374153.9534533,4.842145919799805
train/loss,829,1789374154.161062,4.518511772155762
train/loss,830,1789374154.3691072,4.533074855804443
train/loss,831,1789374154.5767708,4.837669372558594
train/loss,832,1789374154.7847621,4.385491371154785
train/loss,833,1789374154.997702,4.600942611694336
train/loss,834,1789374155.214692,4.615076065063477
train/loss,835,1789374155.4324749,4.756493091583252
train/loss,836,1789374155.6548433,4.671173095703125
train/loss,837,1789374155.8742619,4.806380748748779
train/loss,838,1789374156.0857553,4.420062065124512
train/loss,839,1789374156.2983842,4.675793647766113
train/loss,840,1789374156.8477519,4.707462310791016
train/loss,841,1789374157.0929894,4.790960311889648
train/loss,842,1789374157.3327985,4.601621150970459
train/loss,843,1789374157.5704646,4.513432502746582
train/loss,844,1789374157.7996588,4.620226860046387
train/loss,845,1789374158.029232,4.521048545837402
train/loss,846,1789374158.2531853,4.860775470733643
train/loss,847,1789374158.47506,4.588405132293701
train/loss,848,1789374158.694855,4.676097869873047
train/loss,849,1789374158.9071362,4.684573173522949
train/loss,850,1789374159.1209362,4.69444465637207
train/loss,851,1789374159.3328984,4.433172225952148
train/loss,852,1789374159.5475118,4.527447700500488
train/loss,853,1789374159.7621002,4.723761558532715
train/loss,854,1789374159.9758294,4.879599094390869
train/loss,855,1789374160.1910446,4.6105756759643555
